followers count,friends count,retweet count,favorite count,subjectivity,PolarityClass
439,159,1,2,0.0,1
872,1300,7,11,0.75,2
1065,1451,1,5,0.0,1
1670,302,0,0,0.30000000000000004,1
299,597,0,1,0.0,1
7,275,0,1,0.6,2
2664,2194,1,0,0.0,1
883,1512,0,1,0.0,1
18118,1114,8,7,0.25,1
63,69,0,0,0.2772727272727273,1
7062,6240,0,0,0.0,1
1249,1568,0,0,0.3,1
697,1105,0,0,0.0,1
18920,14897,2,0,0.3,2
37524,569,0,0,0.7,2
637,960,0,1,0.22222222222222224,1
6,6,0,1,0.3138888888888889,1
3476,1884,0,0,0.5,2
1241061,28,0,1,0.5,2
18920,14897,0,0,1.0,1
2294,161,12,11,0.0,1
2294,161,7,7,0.0,1
1095,1173,16,56,0.0,1
240,1673,0,0,0.0,1
240,1673,0,0,0.0,1
240,1673,0,0,0.0,1
828,2186,0,0,0.1,1
2294,161,0,0,0.0,1
240,1673,0,0,0.0,1
240,1673,0,0,0.0,1
38369,782,0,2,0.0,1
2412,1954,2,2,0.3,1
17676,1845,1,4,0.5,2
32,298,0,2,0.5,2
4894,266,0,0,0.0,1
638,116,0,2,0.0,1
4180,1102,0,0,0.6666666666666666,0
427,828,0,0,0.0,1
32596,43,0,0,0.3,2
3260,1427,0,0,0.0,1
429,303,1,3,0.75,2
925,2174,0,0,0.5,2
241,1673,0,0,0.0,1
1565,338,0,0,0.25,1
255,301,0,2,0.0,1
241,1673,0,1,0.0,1
1058,460,1,0,0.5611111111111111,2
19,616,0,0,0.0,1
7635,7673,0,1,0.0,1
241,1673,0,2,0.5875,1
236,481,0,0,0.7666666666666666,1
296,576,0,17,0.3666666666666667,2
4154,3590,0,0,0.2606060606060606,1
5044,5544,0,0,0.4545454545454545,1
7635,7673,1,2,0.0,1
1002,797,0,0,0.9166666666666669,2
22,133,1,1,0.4,1
11103,7730,5,9,0.7,0
1396,1231,1,6,0.4017857142857143,1
2661,2567,0,0,0.4,1
82,119,1,0,0.5625,1
1876,859,0,3,0.3833333333333333,1
11402,996,2,5,0.5,2
15998,17580,2,2,1.0,1
13795,8435,0,1,0.0,1
19408,15325,1,2,0.0,1
1835,1092,0,0,0.4,0
1729,174,0,0,0.75,2
2492,4995,3,4,0.0,1
393,2113,0,0,0.0,1
991,690,0,0,0.6666666666666666,2
139,152,0,1,0.5357142857142857,2
15111,851,0,0,0.0,1
168,863,1,3,0.0,1
8,103,0,1,0.95,2
820,256,4,0,0.0,1
2961,303,1,4,0.6886363636363637,2
749,899,0,7,0.0,1
181,603,0,0,0.0625,1
3928,1501,1,2,0.7272727272727273,1
11583,2030,0,0,0.29444444444444445,1
760068,2936,0,5,0.4545454545454545,1
55505,77,23,101,0.3875,1
92,263,2,2,0.0,1
12653,8921,0,0,0.5,2
526,919,0,1,0.5,2
4394,2874,0,0,0.6785714285714285,2
3009,963,0,0,0.3333333333333333,1
25533,891,0,3,0.0,1
118206,3061,0,4,0.6437499999999999,1
89,418,0,0,0.0,1
282,585,1,0,0.0,1
1120,625,12,12,0.6666666666666666,0
269,284,0,0,0.3125,2
1,24,0,0,0.7800000000000001,2
241,1673,7,3,0.125,1
1611,350,0,1,0.425,1
68,258,0,1,0.5,2
969,1656,0,1,0.0,1
281,788,0,0,0.3333333333333333,1
79080,142,1,2,0.75,2
73,124,0,1,0.0625,1
8405,3042,2,1,0.0,1
627,10,0,0,0.0,1
3965,140,0,0,0.0,1
2762,1997,0,1,0.5,1
9391,51,0,1,0.5820707070707071,2
4828,5463,0,1,0.0,1
420,608,0,0,0.6333333333333333,1
8876,5134,1,0,0.0,1
259,595,0,0,0.575,2
13,6,0,0,0.3,1
27,131,0,2,0.0,1
5384,280,1,1,0.5,2
32596,43,0,0,0.3,2
13,6,0,0,0.4545454545454545,1
3394,504,0,1,0.2833333333333333,1
5500,871,0,2,0.1,1
3867,2441,3,2,0.0,1
3335,1272,0,0,0.2,0
3421,373,0,0,0.0,1
1166,384,0,0,0.0,1
802,860,0,0,0.0,1
1003,251,6,8,1.0,0
2568,4364,0,0,0.0,1
184,851,0,0,0.5,2
203,343,0,0,0.5666666666666667,1
48485,1561,1,2,0.3944444444444445,1
4,5,0,0,0.3,1
115,1040,1,0,0.0,1
88,165,1,2,0.5772727272727273,1
2,2,0,0,0.5,2
4154,3590,0,0,0.2606060606060606,1
1816,884,0,0,0.9,2
239,297,0,1,0.4125,1
1197,66,2,0,0.4545454545454545,1
1534,4994,0,2,0.6000000000000001,2
1467,5002,1,0,0.0,1
752,671,2,3,0.0,1
1197,66,2,0,1.0,1
444,908,0,5,0.43888888888888894,1
3846,3350,0,0,0.0,1
10697,9580,0,0,0.0,1
1162,2452,0,0,0.0,1
1316,4871,0,0,0.5,1
313,818,0,0,0.0,1
581,80,0,0,0.3333333333333333,1
28,19,0,0,0.0,1
30,15,0,0,0.0,1
19,9,0,0,0.0,1
2034310,10980,19,39,0.6875,2
481,1117,0,0,0.06666666666666668,1
19320,793,12,32,0.0,1
2296,2253,0,0,0.0,1
16,10,0,0,0.0,1
434,666,0,0,0.5,2
96,10,0,0,0.7341269841269841,1
352,327,2,1,0.0,1
24,79,0,2,0.05,1
64495,6890,2,10,0.55,2
7827,984,5,13,0.0,1
18,31,1,7,0.16666666666666666,1
882,1415,1,3,0.0,1
638,795,2,6,0.5,2
1977,825,0,3,0.75,2
3,1,0,1,0.3083333333333333,1
9559,2421,1,1,0.3,1
138,876,0,0,0.0,1
3,1,0,1,0.5,1
19758,2577,0,8,0.1,1
202,283,0,0,0.0,1
408,1914,0,0,0.3333333333333333,1
8054,5556,0,0,0.0,1
89,418,0,1,0.0,1
8976,9722,2,2,0.0,1
8145,8821,0,0,0.0,1
19758,2577,0,5,0.0,1
17767,15488,0,1,0.35,2
19758,2577,0,4,0.1,1
34495,5266,1,1,0.4333333333333333,1
820,256,1,0,0.0,1
685,1019,3,14,0.6,2
2976,81,0,1,0.0,1
7551,2703,1,2,0.0,1
684,1062,0,0,0.0,1
19758,2577,0,6,0.7194444444444444,2
30,91,0,0,0.7272727272727273,2
1005,974,11,15,0.4185185185185185,1
5985,6563,0,0,0.0,1
8796,427,1,1,0.14444444444444446,1
666,321,1,2,0.0,1
8,33,0,0,0.8,0
68951,29692,0,2,0.5,2
299,388,0,1,0.5,1
749,899,2,9,0.0,1
482,2218,0,0,0.5,2
124974,1110,0,1,0.0,1
2569,2321,2,2,0.06666666666666668,1
3774,1462,2,1,0.3833333333333333,1
1616,521,4,19,0.35,1
578,1663,0,0,0.0,1
70715,1589,13,16,0.0,1
684,1062,0,0,0.7,1
254,650,0,0,0.4,0
1578,1072,0,3,0.725462962962963,1
105,1,0,0,0.0,1
91,233,0,1,0.625,1
2883,1,0,0,0.3857142857142857,2
42139,5316,8,8,0.0,1
19758,2577,1,5,0.4,1
824,518,0,0,0.0,1
469,515,1,0,0.9,1
11667,300,0,5,0.0,1
215,289,1,0,0.25,2
7183,1099,0,0,1.0,2
824,518,0,0,0.16666666666666666,1
831,321,1,3,0.0,1
31,36,1,0,0.375,1
355,141,0,0,0.7,2
19,10,0,0,0.4,1
131,84,4,6,0.1,1
1591,954,0,0,0.2,0
616,0,0,0,0.0,1
17767,15488,0,0,0.5,2
640,727,1,1,0.0,1
3012,1113,0,0,0.0,1
1694,1500,0,0,0.0,1
51769,811,3,0,0.25,2
17374,1674,1,3,0.0,1
156,450,0,0,0.15,1
133,262,0,0,0.15,1
79080,142,1,3,0.0,1
303,46,0,1,0.7,2
3867,2441,3,4,0.1,1
53,222,0,0,0.5772727272727273,1
63,116,0,11,0.0,1
40901,877,0,1,0.0,1
8,26,1,0,0.0,1
2968,4742,0,0,0.2,1
219,341,0,0,0.0,1
251,606,0,0,0.5,2
55,1177,0,0,0.35000000000000003,2
7180,795,2,9,0.325,0
855,190,0,0,0.1,1
230,587,3,5,0.325,1
21041,552,0,1,0.5766666666666667,2
2032,228,3,0,0.0,1
7121,1707,1,1,0.5,1
4156,824,4,5,0.06666666666666668,1
10942,1031,1,3,0.3809523809523809,2
63,116,0,10,0.55,2
795,446,0,0,0.45,2
433,338,0,1,0.175,1
120,329,0,0,1.0,2
415,652,0,0,0.8500000000000001,2
6303,160,0,0,0.5,2
1257,2158,0,0,0.0,1
2683,1,0,1,0.25,0
28362,2222,0,0,0.1,1
953,289,0,0,0.2333333333333333,1
41190,990,0,0,1.0,1
136,106,0,0,0.5,2
19,307,0,0,0.6098484848484849,1
481,66,2,3,0.6333333333333333,1
2880,1551,2,10,0.9,2
1114,1891,4,1,0.0,1
103197,996,7,22,0.0,1
2762,9615,0,0,0.2888888888888889,1
3388,3376,1,0,0.5,1
958,592,10,9,0.675,2
69,597,0,2,0.35416666666666663,1
2055,812,0,1,0.5,0
116,251,0,0,0.16666666666666666,1
116,251,0,0,0.16666666666666666,1
1,43,0,0,0.5444444444444444,2
392,360,0,1,0.5,2
53480,1543,0,2,0.0,1
2284,1868,1,0,0.5277777777777778,2
63,395,0,0,0.4545454545454545,1
7136,1748,2,2,0.0,1
3537,3474,0,0,0.0,1
2100,2818,0,0,0.0,1
234,4190,0,0,0.0,1
772,274,0,0,0.4545454545454545,1
24068,6964,0,0,0.0,1
484,795,0,1,0.0,1
14370,2425,0,1,0.5,2
21544,3041,73,83,0.7272727272727273,1
417,514,0,0,0.5,2
476,530,0,0,0.5,2
2435,1120,0,0,0.03333333333333333,1
523,1100,0,2,0.05,1
535,286,0,2,0.43666666666666665,2
16585,5333,0,0,0.6,1
657,3828,0,0,0.9,0
110,213,0,0,0.0,1
374,52,2,5,0.75,2
33,133,0,0,0.2,1
690,464,2,3,0.06666666666666668,1
38010,370,0,0,0.625,2
178,308,1,0,0.5357142857142857,2
654,1338,0,0,0.0,1
296,638,0,0,0.07500000000000001,1
211,600,0,0,0.2626262626262626,1
12431,3628,0,1,0.5357142857142857,2
12168,1587,0,4,0.4,1
1241,170,4,4,0.3,1
525,699,0,1,0.0,1
4612,1738,0,0,0.5589285714285714,1
21544,3041,12,13,0.15151515151515152,1
51,57,0,0,0.30892857142857144,1
145,1293,0,2,0.5,2
51,199,0,0,0.21666666666666667,1
47084,425,4,23,0.3717171717171717,1
12371,1074,3,5,0.45,1
525,699,0,0,0.1,1
387,679,0,1,0.25,0
54,109,0,0,0.9,0
525,699,1,1,0.1,1
39,31,0,0,0.5666666666666667,1
9157,83,0,0,0.06666666666666668,1
3242,2535,3,2,0.0,1
15144,2264,1,2,0.0,1
3497,434,0,0,0.0,1
18320,441,3,19,0.125,1
2544,407,1,1,0.0,1
525,699,0,1,0.0,1
60524,468,2,0,0.0,1
14731,11673,0,0,0.275,1
525,699,0,0,0.0,1
138,310,6,10,0.3333333333333333,2
294,61,0,0,0.0,1
145,21,1,0,0.5,2
525,699,0,7,0.0,1
292,216,0,0,0.8333333333333334,2
46,290,0,0,0.35000000000000003,1
2527,799,0,0,0.4348484848484848,1
180,4260,0,0,0.55,2
525,699,0,3,0.95,1
1114,1891,2,0,0.375,1
443,44,0,0,0.0,1
299,109,0,0,0.6499999999999999,2
18973,3745,1,3,0.1,1
166,453,4,0,0.0,1
296,638,0,1,0.2,1
1125,977,0,0,0.0,1
8220,8979,1,1,0.3333333333333333,1
2094,1645,4,11,0.5399999999999999,1
659,652,0,0,0.0,1
216,282,0,2,0.5,2
496,578,1,0,0.1,1
759,463,0,0,0.5,2
12,58,0,5,0.06666666666666668,1
3774,1462,3,10,1.0,1
582,247,0,0,0.2897727272727273,1
5632,2187,1,0,0.0,1
38,151,0,1,0.4111111111111112,2
402,418,0,0,0.6,2
2177,1387,0,0,0.2,2
1102,761,0,1,0.125,1
49220,6618,1,2,0.27,1
53,91,0,0,0.6022727272727273,2
2543,726,0,0,1.0,1
25972,23746,1,25,0.0,1
1777,1230,0,0,0.0,1
32521,1539,1,1,0.4,2
165,432,0,0,0.6666666666666666,0
3711,3266,6,0,0.1,1
12371,1074,3,4,0.7,1
2324,4995,0,0,0.0,1
418,443,0,0,0.1,1
595,786,1,5,0.5777777777777778,2
282,819,0,0,0.0,1
156468,38566,0,0,0.95,1
10661,896,2,6,0.5,2
2326,3140,6,4,0.0,1
795,492,2,2,1.0,1
13433,510,0,0,1.0,2
27473,1580,1,0,0.1,1
519,403,0,0,0.0,1
10779,161,0,0,0.0,1
6,7,0,1,0.37936507936507935,2
145,704,0,0,0.0,1
16,27,1,1,0.5772727272727273,1
5087,276,0,0,0.0,1
5436,4361,0,0,0.0,1
497,641,2,2,0.2,2
5044,5544,0,0,0.4545454545454545,1
3537,3474,0,0,0.4431818181818182,1
3431,382,1,1,0.4,1
761,1122,0,1,0.2125,1
1816,884,0,0,0.6333333333333334,2
2438,2477,2,2,0.75,2
659,652,0,0,0.0,1
846,17,1,1,0.5,2
382,1354,0,0,0.0,1
48,112,0,0,0.0,1
1548,2265,0,1,0.0,1
55,239,0,0,0.0,1
4655,3470,0,0,0.5399999999999999,1
22,62,0,0,0.0,1
2735,1061,0,1,0.0,1
867,1040,0,1,0.5,2
46944,11059,0,0,0.0,1
50493,182,1,3,0.2333333333333333,1
160,530,0,0,0.8888888888888888,2
150,30,3,2,0.65,2
60,39,1,2,0.75,2
303,46,0,1,0.4253968253968254,1
147,209,7,13,0.3833333333333333,1
187,556,0,2,0.65,1
21089,3619,494,1078,0.375,1
356,905,0,0,0.4666666666666667,2
2908,958,0,0,0.4000000000000001,2
2539,201,6,29,0.5,2
237247,467,0,0,0.4583333333333333,1
374,322,0,1,0.5,0
24,174,0,0,0.25,1
4962,1564,0,3,0.9,2
110,170,0,0,0.13333333333333333,1
168,9,0,0,0.0,1
866,1317,1,0,0.0,1
3498,1209,3,5,0.0,1
1221,4144,0,6,0.5214285714285715,1
294,563,0,0,0.0,1
734,458,1,1,0.6772727272727272,1
8145,8821,0,0,0.0,1
8976,9722,0,0,0.0,1
32365,296,2,28,0.4083333333333333,2
925,2174,0,2,0.5,2
659,652,0,1,0.0,1
1085,807,4,6,0.0,1
1,3,0,0,0.0,2
659,652,1,2,1.0,1
8491,9295,0,1,0.0,1
726,481,0,0,0.75,2
631,1645,0,1,0.35,2
867,1040,0,2,0.0,1
26,36,0,0,0.9,1
659,652,0,1,0.0,1
4237,1440,0,6,0.5,0
25,5,2,12,1.0,2
1623,1530,1,0,0.0,1
1796,2026,4,8,1.0,2
5548,1202,1,3,0.6,2
37656,1477,3,1,0.0,1
938,834,0,3,0.5,1
345,388,0,1,0.0,1
1821,1224,0,0,0.25,2
291,285,0,1,0.6611111111111111,1
10465,162,1,3,0.4545454545454545,1
1212,2046,0,1,0.0,1
2430,502,0,0,0.5,2
6,1,0,1,0.175,1
12371,1074,0,0,0.4,0
7125,2192,0,0,0.0,1
771,148,0,0,0.6272727272727272,2
8,49,0,0,0.0,1
21108,63,0,0,0.9,2
937,1283,0,3,0.2851851851851852,1
11,54,2,0,0.3181818181818182,2
13730,27,2,7,0.7214285714285715,2
680,657,1,0,0.2333333333333333,1
41421,4,0,0,0.0,1
42267,143,2,3,0.4666666666666666,2
81,139,1,0,0.5,2
642,158,3,8,0.0,1
688,1367,0,0,0.4545454545454545,1
19959,4521,5,8,0.5499999999999999,2
27,63,0,0,0.0,1
31,4,0,0,0.5,2
5044,5544,2,1,0.31666666666666665,1
2070,114,0,0,0.38090909090909103,1
184,1228,0,0,0.0,1
22,216,0,0,0.0,1
3867,2441,1,1,0.5,1
1816,884,0,0,0.0,1
1582,14,0,0,0.0,1
1105523,3389,22,29,0.525,2
238,754,0,0,0.0,1
458,114,0,0,0.21428571428571427,1
4,4,0,0,0.0,1
27,415,0,0,0.0,1
1393,168,0,0,0.2,1
551,771,0,0,0.3333333333333333,1
326,627,3,1,0.0,1
677,669,0,1,0.1,2
43,219,0,1,0.5833333333333334,2
147302,1041,0,0,0.0,1
95,220,4,6,0.4545454545454545,1
3927,308,1,19,0.4,2
207,603,0,2,0.0,1
6874,6858,0,1,0.0,1
57,29,0,1,0.25,2
412,1220,1,0,0.0,1
659,652,0,1,0.1,1
139,55,0,1,0.5944444444444444,2
1834,2203,0,0,0.5,2
12371,1074,0,1,0.0,1
459,2028,0,0,0.0,1
659,652,0,0,0.0,1
3774,1462,1,2,0.5638888888888889,1
106998,884,39,71,0.55,0
515,486,0,0,0.0,1
5287,58,0,1,0.0,1
2,15,8,8,0.2,2
3711,3266,1,0,0.5416666666666666,2
434,506,1,2,0.25,2
61,52,0,0,0.06666666666666668,1
1290,1445,3,41,0.0,1
1391,1326,1,0,0.3,1
35,340,0,0,0.3772727272727273,1
537,275,0,0,0.0,1
5070,974,4,2,0.5,2
659,652,0,2,0.5638888888888889,1
24068,6964,0,0,0.5714285714285714,2
195951,6381,12,5,0.06666666666666668,1
113,177,0,0,0.0,1
151,942,0,1,0.0,1
59,114,0,0,0.0,1
598,125,0,0,0.0,1
288,27,1,2,0.0,1
2,1,0,0,0.0,1
1219,1202,2,8,0.08928571428571429,1
38,2333,0,0,0.0,1
73,95,0,0,0.0,1
56,93,0,0,0.0,1
2441,4000,1,0,0.0,1
659,652,4,5,0.5714285714285714,2
44510,4564,11,12,0.5,2
8518,2626,2,5,0.0,1
3774,1462,1,1,0.5,1
13,62,0,0,0.0,1
157,237,0,0,0.0,1
1449,1485,1,0,0.0,1
1053,83,0,0,0.4545454545454545,1
163,150,0,0,0.6875,2
5742,1062,0,3,0.1,1
4,4,0,0,0.0,1
4,4,0,0,1.0,2
4,4,0,0,0.5,2
21845,17783,0,7,0.0,1
2572,538,0,1,0.0,1
14370,6119,7,8,0.0,1
4485,5,0,0,1.0,0
666,321,1,0,0.75,1
100601,869,8,41,0.0,1
3335,1723,0,0,0.2692307692307692,1
147302,1041,0,0,0.0,1
1350,1907,0,1,0.0,1
2016,3665,3,12,0.0,1
650,3,1,2,0.0,1
677,669,0,1,0.33214285714285713,1
2,55,0,0,0.5357142857142857,2
1816,884,0,0,0.0,1
156468,38566,0,0,1.0,0
4033,98,15,18,0.5,1
820,256,2,0,0.4785714285714285,1
187,426,0,0,0.0,1
650,3,3,1,0.0,1
1816,884,0,0,0.35,1
1906,2938,1,1,1.0,0
0,26,0,0,0.0,1
883,731,0,1,0.875,2
1028,1295,0,0,0.1,1
8,41,0,0,0.5,2
3537,3474,0,0,0.4431818181818182,1
835,1414,0,0,0.5,2
51431,39968,2,8,0.5,1
361,789,0,0,0.0,1
8702,1594,0,0,0.5,2
10027,8928,0,1,0.0,1
208,131,0,0,0.5,2
157,162,0,0,0.0,1
1028,1295,0,1,0.1,1
147302,1041,0,0,0.0,1
147302,1041,0,0,0.0,1
147302,1041,0,0,0.0,1
147302,1041,0,0,0.0,1
147302,1041,0,0,0.0,1
147302,1041,0,0,0.0,1
147302,1041,0,0,0.0,1
147302,1041,0,0,0.0,1
147302,1041,0,0,0.0,1
147302,1041,0,0,0.0,1
147302,1041,0,0,0.0,1
147302,1041,0,0,0.0,1
30664,19747,2,2,0.4666666666666666,1
165,131,0,0,0.5272727272727272,1
4,4,0,0,0.0,1
4,4,0,0,0.4,1
4,4,0,0,0.5,0
4598,687,3,6,0.5,2
121,242,0,0,0.6,1
2645,1362,0,3,0.0,1
641,437,0,2,0.5,2
134,393,0,1,0.0,1
121,242,0,0,0.6,1
52,440,1,3,0.5,1
1985,1847,2,4,0.5,2
371,68,0,0,0.5,1
13,80,0,0,0.4,0
538,1595,0,0,0.0,1
3002,2951,1,0,0.0,1
7551,2703,1,0,0.5,1
2555,1059,0,0,0.55,2
14370,6119,2,2,0.0,1
629,1441,2,7,0.425,1
16588,1278,1,1,0.5772727272727273,1
340,1360,0,0,0.4545454545454545,1
193,443,0,1,0.5,2
43,211,0,1,0.5714285714285714,2
1932,939,0,2,0.2,1
130186,87999,5,10,0.0,1
19609,20907,0,0,0.7,0
19985,12062,0,1,0.2,2
2555,1059,0,1,0.3,1
171,716,0,3,0.2,1
6559,624,9,5,0.4166666666666667,2
238,548,2,0,0.5,2
522,53,0,1,0.0,1
19281,989,1,3,0.5,2
5905,1422,0,6,0.3333333333333333,1
2303,1899,1,1,0.0,1
3537,3474,0,0,0.8333333333333334,2
2951,4990,1,2,0.4545454545454545,1
826,856,0,0,0.7,0
12371,1074,0,0,0.5324675324675324,1
84444,59461,3,3,0.0,1
16,10,0,0,0.375,2
15342,1106,5,7,0.06696428571428571,1
16093,16014,0,0,0.5,2
4,4,0,0,0.0,1
4,4,0,0,0.45,2
1152,700,0,0,0.4375,2
4,4,0,0,0.0,1
1516,4996,0,0,0.0,1
246,224,0,0,0.45,1
438,271,0,1,0.5952380952380952,2
3326,903,0,0,1.0,1
897,1019,2,1,0.3,1
2769,3059,0,0,0.7678571428571428,1
3362,5002,8,6,0.9,0
13100,2837,72,128,0.25,0
368,607,0,0,0.25,2
382,587,0,0,0.5,2
14,221,2,3,0.0,1
130,180,3,12,0.45,2
810,37,0,0,0.75,2
31247,100,0,0,0.06666666666666668,1
31247,100,0,0,0.06666666666666668,1
5777,4,1,0,0.0,1
160450,754,0,1,0.0,1
1779,904,6,6,0.0,1
2100,1970,0,0,0.0,1
106,68,1,1,0.4545454545454545,1
42,71,0,0,0.4545454545454545,1
4878,388,2,0,0.0,1
17,121,0,0,0.2,1
1236,307,0,2,0.595,1
23516,7083,3,1,0.0,1
621,473,1,1,0.7000000000000001,2
15,195,0,1,0.0,1
144,43,0,0,0.5,2
1285,1994,2,0,0.0,1
237,0,0,0,0.0,1
1095,5001,6,2,0.0,1
9996,3,0,0,0.0,1
441,347,0,0,0.0,1
4217,1500,0,3,0.0,1
4434,4259,1,0,0.5,2
12371,1074,1,1,0.4,1
431,408,0,1,0.0,1
34,32,3,3,0.6666666666666666,2
4,4,0,0,0.9,2
4,4,0,0,0.14285714285714285,1
4,4,0,0,0.0,1
4,4,0,0,0.5,1
4,4,0,0,0.0,1
4,4,0,0,0.7,2
4,4,0,0,0.0,1
4,4,0,0,0.3,1
1858,3013,0,0,0.0,1
9,79,1,3,0.580952380952381,2
9198,0,0,1,0.0,1
1427,725,1,8,0.5444444444444445,1
2227,11,0,1,0.0,1
1088,465,0,1,0.4772727272727273,2
12,24,1,0,0.0,1
964,5000,0,0,0.0,1
14370,6119,1,1,0.125,1
12,77,0,3,0.0,1
42,85,9,4,0.4,2
938,227,5,4,0.0,1
278,634,0,1,0.4848484848484849,1
251,85,2,3,0.0,1
1779,904,2,12,0.45,2
714,1242,0,0,0.5,2
3537,3474,0,0,0.8333333333333334,2
846,724,0,0,0.4375,1
2128,1289,0,2,0.22222222222222224,1
38,319,0,0,0.475,1
205,1328,0,0,0.0,1
117,223,1,1,0.5,0
130,394,1,0,0.0,1
11,10,0,0,0.125,1
820,256,0,1,0.125,1
76,65,0,1,0.5,1
88,165,0,0,0.5772727272727273,1
1087153,387,2,1,0.0,1
1544,432,2,4,0.0,1
250,83,0,0,0.0,1
979,534,8,14,0.0,1
148,181,0,0,0.16666666666666666,1
5044,5544,2,0,0.4545454545454545,1
92,50,6,1,0.5,2
2701,793,2,3,0.125,1
16,10,0,0,0.0,1
334,567,1,2,0.25,1
1985,1847,0,0,0.0,1
7303,5951,5,1,0.8296296296296296,2
237,346,1,4,0.625,2
97,247,0,0,0.6,2
1595,2034,1,2,0.0,1
2310,656,0,0,0.5,2
301,459,0,0,0.4545454545454545,1
1360,60,3,3,0.5,2
1444,2304,3,4,0.0,1
45,0,0,1,0.0,1
730,1946,0,0,0.0,1
434,666,0,1,0.0,1
10877,2393,0,6,0.9,2
247929,937,3,4,0.0,1
9742,49,2,0,0.3875,1
136,106,0,1,0.5,2
37656,1477,5,5,0.0,1
853,358,0,0,0.0,1
105,427,0,0,0.4375,0
2492,2538,0,0,0.5125,2
32004,1917,4,8,0.4545454545454545,1
5934,5080,0,0,0.2,1
34132,2271,0,1,0.0,1
224,215,3,8,0.0,1
39886,872,3,38,0.4545454545454545,1
4469,1202,35,40,0.275,1
544,1242,0,0,0.5,2
10478,4248,0,0,0.9,1
1159,890,0,0,0.4,1
1341,1562,1,2,0.0,1
393,518,0,0,0.575,2
10265,3332,0,0,0.0,1
5328,1053,0,1,0.0,1
4871,651,0,0,0.0,1
4,4,0,0,0.375,1
653,998,0,0,0.0,1
845,301,0,1,0.0,1
61,98,0,1,0.7,2
97,7,0,0,0.0,1
62,287,0,0,0.0,1
58,509,0,0,0.4545454545454545,1
5081,3951,0,0,0.3515151515151516,1
833,925,0,0,0.4772727272727273,2
833,925,0,0,0.3,1
833,925,0,0,0.3,2
833,925,0,0,0.25,2
140,33,0,0,0.4545454545454545,1
266,463,1,1,0.0,1
74966,6064,5,9,0.3,1
180,171,1,4,0.0,1
1127,21,0,0,0.0,1
35311,3076,1,3,0.5,2
3242,2535,1,1,0.5,2
1133,126,7,7,0.0,1
27478,81,0,1,0.375,1
19222,4474,9,9,1.0,1
3242,2535,2,2,0.0,1
656,345,1,21,0.0,1
820,256,0,0,0.0,1
1385,697,0,0,0.14444444444444446,1
3030224,1,0,0,0.0,1
1401,192,0,0,0.0,1
165,63,0,1,0.9,2
384,123,3,6,0.3333333333333333,1
4863,4611,4,2,0.0,1
370,50,0,7,0.875,2
330,1056,0,0,0.06666666666666668,1
4211,1832,12,15,0.0,1
23635,1,5,11,0.1,1
384,368,0,0,0.3,2
5,11,0,0,0.4500000000000001,2
1449,523,0,2,0.2,2
237,141,0,0,0.0,1
79080,142,1,4,0.5,2
1,35,0,0,0.9,2
31247,100,0,0,0.06666666666666668,1
13030,3986,8,8,0.4666666666666667,1
31247,100,0,0,0.06666666666666668,1
118206,3061,0,1,0.6437499999999999,1
31,68,0,0,0.5833333333333333,2
237247,467,0,1,0.8333333333333334,2
222,145,0,1,0.0,1
1110,534,0,1,0.06666666666666668,1
222,145,0,0,0.0,1
1024,851,0,0,0.2333333333333333,1
203,375,0,0,0.0,1
222,145,0,0,0.0,1
1560,48,9,16,1.0,0
4715,4704,0,0,0.9,0
3002,2951,0,0,0.0,1
274,629,0,0,0.5522727272727272,2
3113,355,4,6,0.16666666666666666,1
2928,1411,2,3,0.35714285714285715,1
9459,847,1,3,1.0,1
76,51,0,0,0.5,1
214,1461,0,2,0.0,1
82,99,0,0,0.525,2
82,99,0,0,0.3,1
49220,6618,13,76,1.0,1
244,269,0,1,0.0,1
214,1461,0,1,0.0,1
214,1461,0,2,0.9,2
10,11,0,0,0.4545454545454545,1
214,1461,0,2,0.0,1
16,10,0,0,0.3772727272727273,1
49220,6618,18,34,0.8,2
214,1461,0,2,0.0,1
252016,1778,2,5,0.21666666666666667,1
214,1461,0,2,0.0,1
214,1461,1,3,0.06666666666666668,1
136,603,1,6,1.0,2
847,1078,2,1,0.0,1
214,1461,0,2,0.1,2
2116,142,0,0,0.9,2
178,414,0,0,0.0,1
15067,428,2,2,0.125,1
5654,6187,0,0,0.7,0
5654,6187,0,0,0.7888888888888889,1
7,30,0,6,0.0,1
3002,2951,0,0,0.3,1
41421,4,0,0,0.0,1
49,191,0,0,0.0,1
31247,100,0,0,0.06666666666666668,1
68,69,0,0,0.3357142857142857,1
2883,1,1,0,0.3857142857142857,2
359,233,5,5,0.0,1
2423,54,3,2,0.0,1
68,69,1,2,0.3357142857142857,1
212,213,2,1,0.0,1
7978,189,0,0,0.0,1
31247,100,0,0,0.06666666666666668,1
1067,847,0,1,1.0,2
31247,100,0,0,0.06666666666666668,1
31247,100,0,0,0.06666666666666668,1
882,10,1,2,0.6000000000000001,2
25562,240,0,1,0.125,1
310,1917,0,1,0.35,2
16,10,0,0,0.0,1
233,71,0,3,0.43333333333333335,1
833,317,0,0,0.06666666666666668,1
104,18,17,19,1.0,1
13516,750,0,0,0.2,1
404,1149,2,2,0.0,1
5654,6187,0,4,0.0,1
31247,100,0,0,0.06666666666666668,1
701,715,3,13,0.5,1
