followers count,friends count,retweet count,favorite count,PolarityClass,subjectivity
833,1601,0,0,,0.5
91041,701,6,7,,0
3780,3900,0,5,,0
57,466,0,0,,0.85
550,1615,0,4,,0
1053,1533,0,0,,0
9,119,0,0,,0
881,1121,0,0,,0
10662,10195,0,0,,1
2701,512,8,26,,0.1
1127812,411,16,34,,0.433333333
9858,9779,0,0,,0
273,93,0,0,,0.533333333
88321,87889,109,131,,0.35
248,1365,1,0,,0
9,47,0,0,,0.7
105,687,0,0,,0.6
888,170,0,0,,0.333333333
1576,1489,0,0,,0
1576,1489,0,0,,0
18035,18478,1,0,,1
2441,3767,1,1,,0
12186,11531,1,8,,0
3305,70,5,7,,0.1
10772,10524,0,1,,0.5
248,508,0,1,,0.25
132,501,0,1,,0
26,90,0,1,,0.05
1,0,0,0,,0.611111111
737,2398,0,2,,0.7
74346,6380,123,867,,0.419642857
280,127,0,5,,0
2791,3492,0,0,,0
9849,6761,0,1,,0
184,577,0,0,,0.5
92,964,0,0,,0
1380,1717,4,4,,0.75
92,27,0,1,,0
5382,5834,3,4,,1
12976,5380,0,0,,0
233,704,0,1,,0.75
82,103,0,0,,0
3275,5001,0,1,,0
126,28,0,0,,0
44,36,0,0,,0
14398,911,1,15,,0.2
818,5001,0,0,,0.5
10,390,0,0,,0.4
35,266,0,0,,0
93,131,0,1,,0.475
24,177,0,0,,0.452380952
364,1329,0,0,,0
1812,1623,0,1,,0
1814,5001,3,19,,0.727777778
773,1941,0,0,,0.405555556
698,5006,0,1,,0
13,48,0,0,,0
5040,4317,0,0,,0
5,38,0,2,,0
58,111,0,1,,0.30625
1891,4954,0,2,,0.9
28,413,0,0,,0
109,292,0,0,,0.9
5,43,0,0,,0
23,84,0,0,,0.422222222
8509,9350,0,0,,0.125
1147,1851,2,15,,0
1199,3113,0,0,,0.3
824,1439,0,3,,0.391666667
264,811,0,0,,1
5,89,0,0,,0
1526,1394,0,0,,0
1424,2291,0,2,,1
7,5,3,1,,0.266666667
7944,7970,1,4,,0.1
2078,2150,3,0,,0.5
229,570,0,0,,0.375
39,444,0,0,,0.75
44,69,0,0,,0
11624,4036,0,0,,0.5
109,292,0,0,,0.9
2393,4978,0,6,,0.7
5372,4591,1,4,,0.25
161,577,0,0,,0
459,2171,1,1,,0
7,23,0,0,,0
17187,6178,30,94,,0.4
5035,4941,2,0,,0
1617,91,0,12,,1
42924,40544,11,46,,0
811,487,0,3,,0
281,1957,1,1,,0.3
1206,1268,0,0,,0
88,680,0,0,,0
440,213,1,3,,0
618,887,0,0,,0.3
901,878,0,0,,0.65
170,482,0,0,,0.375
13,24,0,1,,0.083333333
698,5006,0,1,,0
513,471,0,0,,0.125
17964,174,0,2,,0.966666667
1813,1668,0,0,,0.5
230,180,0,0,,0.575
3387,4956,0,0,,0.5
6448,6472,0,0,,0.6
9994,0,0,0,,0
19965,75,216,262,,1
228,389,0,2,,1
274,654,0,0,,0
59,60,0,0,,0.333333333
140466,526,101,370,,0
3712,145,0,0,,1
67,116,0,0,,0.7
333,10,0,0,,0.966666667
6607,72,0,1,,0.966666667
680,1604,0,0,,0.65
746,902,1,1,,0
4,36,0,0,,0.9
140466,526,31,109,,0
1902,4492,0,1,,0.383928571
223,655,0,0,,0
625,626,0,4,,0
1565,1613,0,0,,1
518778,888,78,327,,0
15182,16424,0,1,,0
133,318,0,1,,0
359075,461,236,403,,0.4
23451,4173,16,126,,0
168,170,0,0,,0.25
6,108,0,1,,0
2041,4857,2,7,,0
16198,1837,5,13,,0.2
149,123,0,0,,0.55
145,576,0,0,,0.5
235,436,0,0,,0.5
933,987,1,0,,0.2
71,45,0,0,,0.5
293,1716,0,0,,0
682,691,0,0,,0.75
7627,8054,2,5,,0.066666667
1307,3256,0,0,,0
3190,3022,1,2,,0.454545455
42,69,0,0,,1
57,280,0,0,,0
20,518,0,0,,0.48125
12861,14021,1,2,,0
52123,52201,18,46,,0.3
292,285,0,0,,0
2945,4699,0,0,,0
21639,22504,27,34,,0
26774,28936,23,43,,0
2096,1998,0,0,,0
21,197,0,0,,0
51,254,0,0,,0
593,906,0,0,,0
1892,1907,4,4,,0
72932,72679,8,11,,0
550,1129,0,0,,0.1
16,306,0,0,,0.671717172
21,147,0,0,,0
886,1583,0,0,,0
244,12,1,2,,0.333333333
250,802,18,80,,0
249,383,0,0,,1
22,0,1,1,,0.4
2,96,0,0,,0.1
702,1001,0,0,,0.333333333
407457,518,1181,2687,,0.3
353,299,0,2,,0.5
2,101,0,0,,0
2096,1998,0,0,,0
275,466,0,4,,0
1069,35,0,0,,0.40625
93,219,0,0,,0.5
1069,35,0,0,,0.40625
12,39,0,1,,0
6265,6029,0,2,,0.05
19,220,0,0,,0.55
136,112,0,0,,0.9
835,595,1,1,,1
1602,2268,0,2,,0.222222222
391,1206,0,0,,0.5
539,1562,0,0,,1
3,92,1,1,,0
92,858,0,0,,0.2
2648,1785,5,42,,0
163,550,0,0,,0
354,1431,0,0,,0.454545455
2996,4845,0,0,,0.9
870,841,0,0,,1
2945,4699,0,0,,1
17,379,0,0,,0.325
9,31,0,0,,0.75
593,906,0,1,,0.45
97,125,0,2,,0.527272727
28,183,0,1,,0
3247,4860,0,0,,0
22,134,0,0,,1
1890,2403,0,0,,0
38,195,0,0,,0
1010,988,0,0,,0.25
184,17,0,0,,0.575
414,672,0,0,,0.5
4445,4427,0,0,,0
3514,3293,0,0,,1
294,692,0,0,,0
94,899,0,0,,0
12976,5380,11,9,,0
8,20,0,0,,0
45,79,1,0,,1
94,899,0,0,,0
565,1104,0,0,,0.1
33,143,0,1,,0
36,66,0,0,,0.4
45,245,0,0,,0.47
1407,1342,2,7,,0.066666667
456,210,0,2,,0.3
2329,2567,2,4,,0.183333333
555,540,0,2,,0.433333333
11,44,0,1,,0
39,134,0,0,,0
18234,17560,17,23,,0.5
1982,2162,1,1,,0.5
13,255,1,0,,0.5
753,1140,0,1,,0.5
2678,2700,1,1,,1
1568,2720,2,3,,0
406,1123,0,1,,1
5073,5007,0,0,,0.50530303
1842,1080,1,10,,1
5074,5128,0,1,,0
11732,12982,0,0,,0.575
25,190,0,0,,0
862,897,8,66,,1
72552,815,1,9,,0.2
4071,4711,0,0,,1
105,17,1,1,,0
552180,1277,757,2078,,0.291666667
3187,4532,0,2,,0
195,360,1,2,,0
744,1725,0,0,,0
49118,3362,1,13,,0.5
49,41,0,0,,0.575
5921,3833,2,4,,0
1795,827,0,0,,0.1
1290,2700,0,0,,0.45
1657,423,0,0,,0
223,743,0,0,,0.25
94,899,0,0,,0
11485,12467,7,16,,0.5
1713,1045,0,0,,0.2
2170,1112,0,0,,0.4
77,430,0,0,,0.666666667
1290,2700,0,0,,0.45
1262,993,0,1,,0.25
1569,427,0,0,,0
1933,2676,0,0,,0
1290,2700,0,0,,0.45
1943,2056,0,6,,0.644444444
1576,1070,0,3,,0.95
104,666,0,1,,0.641534392
2183,2202,3,6,,0
851,1576,0,0,,0.6875
115,317,0,1,,0
5,135,0,0,,0.4
726955,1463,1,3,,0
105409,102,3,16,,0.583333333
33456,36622,54,159,,0
1518,1448,0,5,,0.45
150,568,0,1,,0.1
9948,10160,2,2,,0
13840,650,2,6,,0
78,233,0,0,,0
17527,2028,88,324,,0.716666667
6870,2497,1,0,,0.575
5458,5833,10,47,,0.375
1186,1162,0,0,,0.5
265,794,0,0,,0
1010,1420,0,1,,0
22,0,0,0,,0
1689,4176,0,1,,0
308,245,0,0,,0
37,199,0,0,,0
1290,2700,1,2,,0.45
162,781,0,0,,0.7
307,406,0,0,,0
11362,10851,1,2,,0
1892,1907,1,1,,0
19428,17703,4,3,,0.428571429
374,1984,0,0,,0.3
303,281,0,3,,0.141666667
228,659,0,1,,0
3570,4093,1,8,,0.3125
36,40,0,1,,0.2
4867,5266,0,0,,0
326,35,0,0,,0.65
760,610,0,0,,0.5
94,899,0,0,,0
4259,131,1,1,,0.658333333
2394,2367,0,0,,0.575
81,87,0,0,,0.5
16872,15498,1,2,,0
303,281,0,1,,0
2873,3787,0,1,,1
339182,1559,34,123,,0
210,509,0,0,,0.076923077
6600,623,2,37,,0.451515152
427,1077,0,0,,0.022222222
166,214,0,5,,0
39,95,0,3,,0.4
2,31,0,0,,0.2
10987,11405,0,0,,0.5
41,478,0,0,,0.125
1199,1888,0,1,,0
243,236,0,3,,0.678571429
150,158,0,1,,0.1
10840,7267,14,17,,0
2148,1594,0,0,,0.3125
1040,510,0,2,,0.275
700,524,0,0,,0
3936,4998,0,1,,0.666666667
25716,2393,1,1,,0.428571429
3785,2766,4,6,,0.4
144,126,3,9,,0.644444444
11,124,0,0,,0
332,645,0,0,,1
12655,13109,1,2,,0.5
28,146,0,1,,0
2140,2484,0,0,,0.4
316,1088,0,0,,0
1076,671,1,2,,0
376,641,0,0,,0
1495,5001,0,0,,0
2082,1675,0,0,,0.5
106,116,0,0,,0.5
2412,4384,2,5,,0.25
4919,3432,0,4,,0.4
1048,1552,0,0,,0.1
206,267,0,0,,0
1082,3718,0,1,,0.5
115,28,0,0,,1
237,52,0,0,,0
2129,4179,2,4,,0
6066,3252,0,5,,0
154,402,0,0,,0.2
60,316,0,0,,1
0,27,0,0,,0
82406,5707,3,75,,0
3749,4600,2,2,,0
8,42,1,1,,0
132,226,0,0,,0
19,33,0,2,,0
14,115,0,0,,0.333333333
735,2251,0,1,,0.5
5616,5739,1,0,,0.5
1633,1964,0,0,,0.166666667
95631,7096,40,294,,1
1226,2809,2,2,,1
508,587,0,0,,0.5
723,859,1,0,,0
71930,1003,5,33,,0
114588,967,24,302,,0
67,265,0,0,,0
971,2099,0,0,,0
799,1313,0,0,,0
6925,7442,0,0,,0.4
518,1249,0,0,,0.6
4499,2538,3,11,,0.275
1289,1608,0,0,,0
31,13,0,0,,0
30,18,0,0,,0
361,1428,0,0,,0.3
44480,1929,2,7,,0
335,1324,0,0,,0.25
3017,4024,0,0,,0
94,899,0,0,,0
94,899,0,0,,0
147,274,0,1,,0
844,5005,0,0,,1
3575,2148,0,0,,0
37,103,0,0,,0
537,1023,0,0,,0
0,11,0,0,,0
1201,1731,0,0,,1
597,281,2,16,,0.5
281,364,0,1,,0
4556,3223,2,6,,0.333333333
5489,2821,0,6,,0.48
55,101,0,1,,0.55
831,435,0,0,,0.166666667
1461,112,0,0,,0
3269,856,2,15,,0.4
19585,20217,156,531,,0
5132,112,0,8,,0.4
752,1820,0,1,,0.2
124,210,0,0,,1
9175,588,0,0,,0.5
60,197,0,0,,0.8
68,104,0,0,,0.733333333
837,1443,0,0,,0
3199,4748,6,7,,0.275
4558,5013,1,3,,0
2971,3432,0,4,,0.9
8596,2735,0,0,,0
112,111,1,1,,0
8596,2735,72,102,,0.133333333
1039,115,0,0,,1
28,265,0,0,,0
24441,147,1,1,,1
122,431,0,0,,1
5,381,0,0,,0.4
315,278,0,1,,0
6809,159,1,0,,0.5
684,1041,0,0,,1
123,140,0,0,,0.5
36346,26018,2,5,,0
356,481,0,0,,0
113,99,0,0,,0.85
796,345,0,0,,0
370,2116,0,0,,1
722,2942,0,2,,0
53,103,0,3,,0
17425,400,0,8,,0.6
116,139,0,0,,0.4
4,117,0,0,,1
8,72,0,0,,0
54129,47378,18,54,,0
4,6,0,0,,0.1
1014,715,0,1,,0.4
339,142,0,0,,0.5
6,89,0,0,,0
154,370,0,0,,0.1
1696,3392,0,0,,0
649,484,0,0,,1
3,0,1,1,,0
3744,3904,0,0,,0
37,172,0,0,,0.383333333
4489,218,1,23,,0.558928571
962,1875,0,0,,0.352380952
2,2,0,0,,0
4336,4343,0,0,,0.4
154,242,0,0,,0.5
348,160,0,0,,0.55
259,287,3,7,,0
898,1720,0,0,,0.95
445,508,0,1,,0.65
94,899,0,0,,0
9393,1487,0,0,,0.5
4317,4878,0,2,,0.5
186,615,0,0,,0.75
80,215,0,0,,0.375
3148,1582,0,16,,0.375
14198,12711,1,2,,0.541666667
61,188,0,0,,0.5
22,0,0,0,,0
560,1113,0,0,,0.5
2997,2802,0,0,,0.875
4926,3643,21,44,,0.05
5,128,0,0,,0.4
5557202,6,1445,5527,,0.4
1119,80,0,0,,0.583333333
338,882,0,1,,0.311111111
184059,4085,139,300,,0
4742,1458,1,3,,0
585,388,0,4,,0
124,404,0,0,,0.5
4957,3635,2,4,,0
180,409,1,1,,0
1515,2119,1,2,,0.427272727
18828,19267,0,0,,0
37,111,0,0,,0.5
26694,1567,2,12,,0
972,2151,0,1,,0.6
15580,1355,1,4,,0.4
33913,6782,67,109,,0.5
51,363,0,0,,0
464311,42,1,5,,0
62,673,0,0,,1
10369,10183,2,9,,0.4
1022,480,0,3,,0.5
2459,893,0,3,,0.9
9329,10274,0,0,,0
20,705,0,0,,0
16928,17262,0,0,,0.125
5410,5200,2,4,,0.4
116,127,1,1,,0.5
4049,4582,0,0,,0.566666667
89,41,1,3,,0.3
2109,1960,0,0,,0.5
659653,2183,1175,2612,,0.1
17136,17395,0,0,,0.475
277,1396,0,0,,0.888888889
1250,646,2,3,,0.414285714
2988,2781,1,1,,0.5
79,314,0,0,,0
8551,8687,1,1,,0.2
12414,12072,1,3,,0.475
35,67,0,7,,0.333333333
58,274,2,2,,0.1125
35172,34349,1,2,,1
1087,512,0,0,,0.133333333
6971,4074,7,48,,0
78,146,0,0,,0
1861,1329,0,0,,0.8
135,940,0,1,,0.5
2509,933,0,0,,0.45
3,47,0,0,,0.155555556
33,130,0,1,,0.05
331,401,0,1,,0
1256,210,0,0,,0.45
205,84,0,0,,0.45
2448,599,0,0,,0.45
320,361,0,0,,0.1
14087,14103,1,2,,0.5
290,533,0,0,,0.5
266,529,0,0,,0.3
1612,2608,0,2,,0
14830,1645,1,4,,0
196,273,0,0,,0.721428571
3502,1106,0,1,,0.45
620,336,0,0,,0.45
249,555,0,1,,0.375
18,82,0,0,,0.288888889
2890,1309,2,7,,0
217,360,6,7,,0
1178,2202,0,1,,0
1160,1412,0,0,,0.9
2173,1337,0,0,,0.45
2587,1858,0,0,,0.45
6285,6157,0,0,,1
96936,57094,35,87,,0.433333333
3758,339,13,32,,0
3515,992,0,0,,0.45
891,383,0,0,,0.45
1329,2098,0,0,,0.5
19965,19404,2,1,,0
217,360,0,1,,0
945050,132,555,1587,,0.225
1580,1291,0,0,,0.45
2630,241,0,0,,0.45
1075,248,0,0,,0.45
1621,362,0,0,,0.45
141,66,0,0,,0.45
2343,1079,0,0,,0.45
3363,388,0,0,,0.45
707,57,0,0,,0.45
972,2151,0,0,,0
2311,4953,0,0,,0
1486,930,1,4,,0
389,1797,0,1,,0.066666667
3332,1808,0,0,,0.45
6925,7442,0,0,,0.5
3313,184,0,0,,0.45
4165,1339,0,0,,0.45
2351,575,0,0,,0.45
2756,1346,0,0,,0.45
2926,524,0,0,,0.45
1686,330,0,0,,0.45
2277,4246,1,0,,0
21,74,0,2,,0
2566,574,0,0,,0.25
91,203,0,0,,0.9
38644,72256,0,1,,0
19,69,0,1,,0
2010,175,0,0,,0.45
2001,532,0,0,,0.45
1826,252,0,0,,0.45
2751,53,3,10,,0
217,360,4,11,,0
3087,126,7,10,,0
186,321,0,0,,0
28049,2832,0,1,,0.475
14,200,3,3,,1
2667,122,1,4,,0
21289,241,5,23,,0.5
3,46,0,0,,0.567142857
35,366,0,0,,0.54
98,151,0,0,,0
1009,1217,0,1,,1
524,1706,0,0,,0.5
2329,2567,1,1,,0.3
2206,1562,0,5,,0.570833333
4406,3340,0,1,,0.727272727
29,36,1,0,,0
2,18,0,1,,0
494,364,0,0,,0
196,106,0,0,,0.375
26,50,0,1,,0.2
346,2135,0,0,,0
5621,5928,0,0,,0.5
436,460,0,0,,1
6,169,0,0,,0.575
194,441,0,0,,0.5
1661,1482,0,1,,0.333333333
7761,427,11,42,,0
1697,1696,3,2,,0.75
493,389,0,6,,0.333333333
201,667,0,0,,0.708333333
6524,2181,1,8,,0.266666667
549,265,0,0,,1
1046,1468,1,1,,0.9
48,302,0,4,,0
87,200,0,1,,0
7313,1596,1,8,,0.3375
18988,18794,14,9,,1
357,950,2,4,,0.45
9279,2524,5,80,,0.5
7513,8284,0,0,,0
1271,1492,0,0,,0
35,0,0,0,,0.8
2766,4800,1,1,,0.45
3,22,0,0,,0.9
149,274,0,0,,1
686,223,0,1,,0
24963,30679,0,0,,0.541666667
6110,1268,0,0,,0
674,2852,0,0,,0.642857143
9,36,0,0,,0
195,626,0,0,,0
381,1494,0,0,,0.54
474,528,0,0,,0
74291,4850,59,155,,0.522727273
1290,2700,0,0,,0.45
213,444,0,0,,0.5
13549,13886,1,2,,0.6
4127,4997,1,1,,1
2662,622,0,0,,0
2720,2247,0,5,,0
933,1940,0,0,,0
32886,32132,0,0,,0.066666667
739,1223,0,0,,0.363392857
1427,3633,0,0,,0
20479,20457,5,21,,0.861111111
757,729,1,1,,1
55,220,0,0,,0.716666667
25,22,0,0,,0.3
9024,504,1,1,,0.875
27,64,1,1,,0.3
32,218,0,0,,0
5196,5607,0,2,,0
58,36,0,0,,0.454545455
17046,16725,0,0,,0
387,92,0,0,,0.9
9,154,0,0,,0
94,899,0,0,,0
584240,717,11,86,,0
5033,5328,0,0,,0
102,902,0,0,,0
3317,342,23,132,,0.383333333
74,197,0,0,,0
6284,6826,0,0,,0.5
328,1049,0,0,,1
795,4997,3,2,,0
886,473,0,0,,0.95
7733,7860,0,0,,1
299,420,0,0,,0
55,341,0,1,,0.416666667
14556,1275,1,1,,0.7
44,486,0,0,,0.533333333
6007,2361,11,51,,0.644444444
4637,4859,0,0,,1
1182,3682,0,0,,0
1018,2442,0,0,,0
1182,3682,0,0,,0
5,39,0,0,,0
6095,5884,2,2,,0.222222222
34139,731,0,0,,0
142,734,0,0,,0
5786,2988,1,4,,0.05
3393,3594,0,2,,0
1144,2057,0,0,,1
1018,1282,0,0,,0.5
516,1196,0,1,,0
1145,1819,0,1,,0
33,601,0,0,,0.454545455
5692,6060,0,0,,0.5
426,1519,0,1,,0.667142857
279,34,0,1,,0
3188,802,0,0,,0
40757,317,1,1,,0.25
2722,3992,1,0,,0.5
12084,12831,1,7,,0
279,34,0,0,,0
8438,3053,0,0,,0.35
3999,4316,0,0,,1
28970,29022,5,2,,0
4475,4943,0,1,,1
3335,4993,1,1,,0.3
2,37,0,0,,0
41,208,1,0,,0
247,81,0,1,,0
737,1964,0,0,,0.411904762
18736,12780,2,1,,0
1127,2014,0,0,,0
601,739,0,0,,0
3257,4628,0,0,,0.533333333
4767,4345,2,4,,0.541666667
1301,48,0,0,,0
21142,1261,0,1,,0.5
1,44,0,0,,0
239,756,0,0,,0.5
0,0,0,0,,0
1,44,0,0,,0
3528,775,5,4,,0
1091,2226,0,0,,0.066666667
369,617,0,0,,0
22,0,0,0,,0
1203,1602,0,0,,1
1461,731,0,4,,0
400,444,1,2,,0.5
118,277,0,0,,1
1044,847,0,0,,0.25
17020,1814,18,66,,0.3
8336,4678,0,0,,1
15098,6351,7,15,,0
17024,16408,3,4,,0
19901,504,0,0,,0.55
11757,11854,0,0,,0
165,883,0,0,,0.3
14845,837,99,336,,0.571428571
7736,958,0,0,,0.6
35,350,0,0,,0.277777778
11997,10050,0,3,,0
3375,1026,3,3,,0.65
167246,3374,33,85,,0.75
2,116,0,1,,0
7680,8119,0,0,,1
59497,23636,7,10,,0.288888889
12184,752,0,11,,0
15828,13610,0,0,,0.5
526,1552,0,0,,0.5
15828,13610,0,2,,0.5
28,616,0,1,,0.9
4071,4711,1,1,,0.5
28970,29022,3,3,,0
713,553,0,1,,0.5
14,3,0,0,,0.5
577,1118,0,0,,0
9248,6962,2,6,,0.083333333
712,520,0,0,,0.425
1268,3048,1,2,,0.5
5156,5661,2,2,,0
2189,209,0,0,,0.5
1277,521,0,0,,0.4
270,639,0,0,,1
437,765,0,1,,0.5
5766,98,2,7,,0.75
4220,4695,0,0,,0.444444444
0,2,0,0,,0
1287,942,0,0,,0.5
307,239,0,0,,0.5
821,1559,0,0,,0
14778,14684,0,0,,0.5
5812,279,1,0,,0.1
642,721,0,0,,0.45
99,376,0,0,,0.7
98,165,0,0,,0
1117,692,0,0,,0.7
5056,5180,0,0,,0
483,859,0,0,,0
22,165,0,1,,0.1
456,621,0,1,,0
1233,4670,0,0,,0
134,352,0,0,,0.125
14334,669,7,43,,0
184,577,0,0,,0.5
363,269,0,5,,0
1337,2989,0,3,,0
1701,363,0,0,,0
3124,3795,1,1,,0
584,459,0,0,,1
483,859,0,0,,0.1
117,177,0,0,,0.1
278,897,0,2,,0.3
55,50,0,0,,0.7
5756,4965,0,4,,0.433333333
491,392,0,2,,0
273,100,0,1,,0.1
629,375,10,20,,0.291666667
10613,9890,2,36,,0.525
1131,584,0,1,,0.6
707,424,0,0,,0
822,1189,0,0,,0.5
1759,1592,0,0,,0
73,1248,0,0,,0
432,1065,0,0,,0.5
11162,10483,1,2,,0.1
260,298,1,0,,0.416666667
217,408,0,0,,0
5720,710,6,11,,0
66,3,0,1,,0
2575,170,1,1,,0.603030303
32,6,0,0,,0.766666667
518778,888,7,32,,0.227272727
893,325,1,9,,0.535714286
5433,679,0,2,,0.575
1677,327,8,7,,0
41,35,0,1,,0
1637,4895,0,0,,0.888888889
302,299,0,0,,0
5,90,0,0,,0.1
148,181,0,0,,1
12,42,0,0,,0.366666667
164,144,0,0,,1
25907,26474,5,5,,1
2976,3765,2,2,,0
1014,3172,0,1,,0.5
141,376,1,2,,1
3681,4928,0,0,,1
1941,872,0,2,,0
5137,5485,0,0,,1
314,5,0,0,,0.3
13952,13971,1,2,,0
163,960,0,0,,1
17,54,1,3,,0
1,8,0,0,,0.45
7680,8119,0,0,,0.4
18,54,0,0,,0.366666667
2670,3307,0,1,,0
1455,1495,0,0,,0.133333333
6225,2427,3,33,,0.2
15098,6351,6,13,,0.4
330,316,0,0,,1
355,356,0,0,,0
201,789,0,0,,1
137,289,0,0,,0.5
140,156,1,1,,0.1
1420,2,1,1,,0.2
932,972,0,1,,0.9
5235,5589,0,0,,0.5
2851,4951,0,2,,0
7529,7207,0,0,,0
55,99,0,0,,0.571428571
343,1214,0,0,,0.425
3450,4503,0,1,,0
21,70,0,1,,0.866666667
191,508,0,0,,0
21,4,0,1,,0
103,279,1,1,,0
412,936,0,1,,0.366666667
4,36,0,0,,0.5
1007,878,0,2,,0
607770,515828,12,22,,0.5
39,183,0,0,,1
1695,695,0,1,,0
158,171,0,0,,1
848,887,0,0,,0
127,79,0,0,,0.1
2692,1998,0,3,,0
4475,4943,0,0,,0
3928,4531,0,0,,1
158,171,0,0,,1
1870,824,3,28,,1
4475,4943,0,0,,0.5
7501,4260,5,15,,0
10562,10641,56,48,,0.5
1102,458,1,1,,0
349,566,0,0,,0.5
188307,772,0,0,,0.602272727
1532,2175,0,0,,1
115,317,1,1,,0
223,799,0,0,,0.5
1131,1883,0,0,,0
570,2877,0,0,,0.2
5429,5425,0,0,,0
1108,630,0,0,,0
18083,14562,2,17,,0.833333333
6599,1102,11,47,,0.5
113480,114484,1,2,,0
19954,20649,1,2,,0.4
8406,7591,49,36,,1
83171,2314,22,121,,0.888888889
27862,23285,0,1,,0.5
30919,1481,2,2,,0.4
4475,4943,0,0,,0.454545455
3747,4996,124,179,,0.3
1866,2476,1,4,,0.9
3938,143,0,0,,0.3
1323,1256,0,0,,0.394444444
39,380,0,0,,0.55
586,1539,0,0,,0
159,183,0,0,,0.454545455
90367,3142,1,0,,0.9
102,124,0,1,,1
18201,19177,2,10,,0.625
3921,4915,0,0,,0
463,704,0,0,,0.9
750,559,0,0,,0
75,494,0,0,,0
3637,3623,0,1,,0.454545455
84433,725,0,1,,0.37
220,413,0,0,,0.333333333
564242,616,63,320,,1
2,22,0,0,,0
674,2884,0,0,,0.3125
20971,14456,0,0,,0.25
3665,136,0,0,,0
1042,4925,1,0,,0.5
125040,838,1,1,,0.5
1449,4664,0,1,,0.5
2673,4984,2,1,,0.6
390,1385,0,0,,0.4
280,634,1,1,,0
37895,38108,0,2,,0
1003,1579,0,1,,0.2
2145,1205,1,1,,0.1
10637,4892,24,164,,0.767857143
108,658,0,0,,0
169,218,0,0,,0.066666667
966,2502,0,1,,0
0,6,0,0,,0
2,1,0,0,,0
2663,4816,0,2,,0
515,1398,0,0,,1
1496,873,2,1,,0
406,861,0,0,,0
348,520,0,1,,0.366666667
752,206,0,0,,0
463,645,5,5,,0
1657,750,0,0,,0
0,0,0,0,,0
20863,17547,33,29,,0.2375
386,1089,0,0,,0.266666667
556,415,0,0,,0
103,4,0,0,,0
1761,2614,0,0,,0.220833333
101,134,0,0,,1
13,41,0,0,,0
259,440,0,1,,0
619,808,0,0,,0.7
22,472,0,0,,0
553,2248,0,0,,0.6
7051,6938,0,0,,1
40,83,0,0,,0
14637,3179,5,30,,0.666666667
619,427,0,0,,0.5
4,26,0,0,,0.25
2966,2796,1,4,,0.460416667
4456,793,1,21,,0.477083333
91,91,0,0,,0
380,766,0,0,,0.327272727
19643,668,18,37,,0.5
2285,3318,0,0,,0
4313,2787,0,3,,0
108,65,0,1,,0
5056,4205,2,4,,0.4
21,106,0,0,,0.3125
733,3004,0,0,,0
59,304,0,0,,0
24,87,0,0,,0.625
446,1701,0,0,,0
1,39,0,0,,0.333333333
1090,1884,0,0,,0
297,438,0,1,,0.5
229,1726,0,0,,1
1,1,0,0,,0.530555556
518,500,8,14,,0.488888889
193,315,0,0,,0
8133,8337,5,9,,0.633928571
3347,4999,0,0,,1
103,148,0,0,,0.95
749,4187,1,0,,0
1,30,0,0,,0.333333333
27,33,0,0,,0.357142857
499,1835,1,1,,0.433333333
115,313,0,0,,1
635,2461,0,0,,1
30745,26142,9,13,,0.9
1115,897,1,5,,0.35
625,458,0,1,,0.5
2751,53,10,12,,0
3087,126,10,11,,0
1529,790,0,1,,0
484,0,3,0,,1
41421,980,35,86,,0.477272727
363,329,0,0,,0.451515152
1646,4997,0,0,,0
1759,433,0,0,,0.8125
33364,2222,3,27,,0.227575758
953,1068,0,0,,0
13338,13411,8,7,,0.5
23278,23351,0,0,,0.4
144,638,0,0,,1
7507,288,0,0,,1
3832,4643,0,0,,0
34,100,0,0,,0.083333333
29,93,0,0,,0
99,423,0,0,,0.5
1626,1892,0,0,,1
1348,619,0,2,,0.427272727
22,0,0,0,,0
1571,1396,1,0,,0
1344,854,0,2,,0.266666667
439,268,0,0,,0
4910,4246,2,4,,0
353,167,0,0,,0
1471,1613,3,4,,0.5
167,101,0,1,,0
461,427,0,0,,0.2
19910,18842,14,31,,0
157,282,0,0,,0
95,147,0,0,,0
95,147,0,0,,0
581,2393,0,0,,0
246,324,0,0,,1
40,491,0,0,,0.2625
23267,1990,0,0,,1
31,358,0,0,,0.786772487
1988,2940,2,6,,0.5
3032,2289,0,1,,0
171,365,0,0,,0
4910,5222,2,2,,0.5
502,346,0,2,,0.8
555,493,0,3,,0
49,166,0,0,,0.05
621,308,0,6,,0.4
396,332,0,2,,1
83,90,0,0,,0
480,814,0,0,,0.45
15742,15702,0,0,,0.5
0,4,1,0,,0.5
72,45,0,0,,0.666666667
655,308,1,1,,0
504,325,0,9,,1
13614,3647,9,16,,0.25
185,231,0,1,,0.15
122,115,0,0,,0.433333333
104,303,0,0,,0.333333333
16,36,0,2,,0.35
510,1231,0,0,,0
5812,279,0,0,,0
284,347,0,5,,0
2792,730,2,1,,1
368816,841,7,50,,0
7199,7903,0,0,,1
32,377,0,0,,0.1
635,404,1,2,,0.52
13,5,0,0,,0.525
21,43,1,0,,1
13306,14456,2,1,,1
15,89,1,4,,0.5
24,350,0,0,,0
67,627,1,0,,0.5
25770,27297,2,1,,0
218,244,0,0,,0.533333333
128,456,0,1,,0.6125
177,213,0,0,,0
136,218,0,0,,0.4
6,28,0,0,,0
48,74,0,0,,0.333333333
743,772,17,3,,0.466666667
1697,1696,1,0,,0.75
